mot_cpf,mot_rg,mot_nome,mot_renach,mot_telefone,mot_status,mot_cep,mot_rua,mot_bairro
1872515811,92616798,Kenneth Webb,ND093120207,48640845826,1,32002843,9312 West Blacksburg Ave.,Laguna Niguel
32834809171,25680399,Britanni Hall,RD244456852,95891968612,0,15039427,13259 South Gambia Ave.,Sioux Falls
39528348593,73052668,Bernard Wilkins,RE861393560,58668525049,0,65905696,16362 South Parker Way,Laguna Beach
25867508505,986411,Armand Bush,EF576648308,59489034981,0,53936097,87181 West Bulgaria Blvd.,Orangeburg
82989756386,18172574,Germane Abbott,ZT589402657,49046691894,1,80514216,82928 North Delta Junction Ave.,New Iberia
57914564408,8311705,Dustin Romero,FD944876771,22680765925,0,25076467,18721 West Armenia St.,Goose Creek
6928301499,72203622,Lyle Weeks,NJ982363790,85929994752,0,75540584,47467 West United Kingdom Ave.,Savannah
76802359146,60456820,Megan Terrell,AU654031458,1381170549,1,33051957,23279 West Corry Ln.,Richland
79630456503,85191314,Vincent Griffith,MA430303940,80609833829,1,18687226,69057 South Cape Verde Ct.,Marshfield
41716366657,88538631,Dennis Wade,RY342640444,49497417568,0,70316239,51895 South Armenia Ln.,Brigham City
52748957875,94057165,Troy Crane,ZM984838099,72613544242,0,2846621,17379 East Mongolia Ct.,Washington
49719653496,52121495,Maia Dotson,PF058033249,87182760491,1,69627722,60309 West Uzbekistan Ct.,Healdsburg
90915400341,91858199,Brian Collins,MS196550515,27864400142,0,96228734,46941 East Brockton Way,Pomona
67393077216,49057277,Carissa Frye,PX532029692,18920756872,1,71327040,46196 East El Salvador Ln.,Tallahassee
60672828454,95567256,Nissim Olson,GN600350268,83178139082,1,98686076,78408  Bahrain Ln.,Wichita Falls
61526875082,87849603,Jolene Jones,ZB833709343,45448543721,1,4286182,25696 West Mali Ave.,Pittsfield
917524458,55198797,Cleo Petersen,LU838198197,92920922243,0,60622319,76072 East Benin Blvd.,Brunswick
1034772652,18415065,Rinah Cooke,ZC358315153,5820242064,0,19486749,1849 West Laguna Niguel St.,Beaumont
46195939259,28555157,Oleg Goff,FJ771123680,27703331698,1,17408906,46223 North Zambia Blvd.,Grass Valley
84347995661,37906720,Dalton Bowman,AK509827608,24427314875,1,81763659,3758  Belize Ln.,San Dimas
9903034804,755309,Gisela Chase,QE449743165,18395905033,1,67738983,90378 North Coos Bay Ave.,Burlingame
42131216842,15381282,Whilemina Adkins,NR712509097,89828032301,0,76754119,61923 South San Marino Ave.,Revere
27845736163,53372041,Leonard Mosley,OI954386771,88951529599,0,65628241,45849 West Botswana Ln.,Vallejo
97675295432,21657945,Graiden Wolfe,DN780322205,43741016940,1,19449359,67604  Somalia Way,Ogden
83480552956,75695892,Ivy Hall,QT240533755,83162570885,0,51111824,24366 West Congo Blvd.,Sanford
25094202802,92853468,Ori Norton,JI477141737,89235775949,1,17216205,8143 South Cocos (Keeling) Islands Ln.,Mandan
60697152962,31578677,Neville Everett,FC513365933,79857630613,1,93637516,88677 East Cypress St.,Lawrenceville
66894320269,34242495,Maxwell Collier,MB161274695,32050829271,1,9507195,30272 North Afghanistan St.,Egg Harbor
25393850333,77695027,Joan Langley,HP464158690,64607960064,0,85409567,64689  Pakistan Ln.,Vernon
66059243590,2672502,Barry Keith,DY194384078,89103524818,0,78315827,15357 North Lebanon Way,Norman
52673553138,32565485,Leilani Justice,GH107857897,24206104654,1,49388938,91040 East Sao Tome and Principe St.,Chino
57211693782,18582030,Shellie Powers,NA058377594,80370079837,1,84812936,91045  Cambodia Blvd.,Sunbury
97668238884,77773608,Nissim Christensen,DZ144954070,63700352231,1,89848595,58307 West Burkina Faso Way,College Station
93845614032,10384356,Brynn Holden,LT956416896,52780156109,1,93060971,32098 South Burundi St.,Miami
29394257645,67243449,Arden Stuart,OG138240553,88377680102,1,49611784,49185 North Bangladesh Ave.,Laguna Niguel
90453083330,4623351,Wing Molina,WL400959071,81441135405,0,71985355,27062 North Bosnia and Herzegovina Blvd.,Elizabeth City
29518521145,7962166,Nigel Fry,YY514829576,11419220446,0,97727132,30360 East South Georgia and The South Sandwich Islands Way,Uniontown
36205983701,47993880,Caryn Roy,BW611616578,74984868959,1,80520139,40976  Jamaica Ln.,Lomita
92687517474,24877763,Janna Wise,JT629191486,70645055437,1,22823843,11228  Argentina St.,Glens Falls
94284530134,90194064,Hamish Simmons,FD912711098,23800477855,0,59810519,21767  Gibraltar Ln.,La Habra
44416124173,10423554,Iris Berger,TZ163139047,36883986412,0,62056269,7319 North Austin Ave.,Auburn Hills
66587081382,83473138,Acton Walker,EM679628476,60953227882,1,92386103,25704  Bolivia Ln.,Laguna Woods
40499651669,48403385,Asher Walters,CL574589638,40155642486,1,41626754,45713 West Bangladesh Blvd.,Muskogee
88234677151,28076012,Yeo Simmons,MB403024322,96861573261,1,75863204,36411 South Cumberland Ct.,Ashland
32748114071,52983362,Diana Parsons,GR661941157,59868965442,1,27203459,34467 North Latvia Ln.,Lincoln
31454236656,61629429,Aaron Conrad,GG640998152,36030416885,1,14537847,36865  Albania Ave.,Evanston
58624999239,90441103,Hammett Mosley,HL131986765,63189336254,1,47264885,86101 East Andorra Way,Wilkes-Barre
91948953440,21005048,Grace Wise,AF089580550,27441736888,1,68955562,22963 West Belleville Ave.,Mayagüez
74137620054,31820825,Delilah Chambers,OH019260830,6290485880,0,26114979,8953 North Netherlands Antilles Blvd.,Reedsport
93599215464,23774644,Karen Barnett,NZ015435746,27676205440,0,29143107,69778 South Cortland Ct.,Revere
45435056124,35710318,Keiko Donovan,CE522942017,75466475424,1,72886444,61248  Baltimore St.,Vacaville
5944921153,8025000,Martena Reese,RD366624469,85842674017,1,87317981,88717 North Spain Ave.,Kankakee
57211891523,29333287,Eve Freeman,KR129000724,40812120941,1,45010007,43457 West Dover Ave.,West Sacramento
86908344437,26727912,Nelle Casey,SM287999316,70136017284,0,82864383,53720 South Costa Rica Ave.,Fremont
4729444954,89708895,Kessie Rodriguez,YJ224713966,97995033776,1,63094350,36509 East Paraguay Blvd.,North Little Rock
77381374600,61420637,Shelley Finley,RF539918377,54987537196,0,3410905,4984 South Svalbard and Jan Mayen Ln.,Johnstown
26639656084,84273879,Xyla Holland,CM627140827,19960347981,0,71231991,31666  Sweden Ct.,Des Moines
25114354703,25090460,Alexandra Phillips,SE029166161,23577859418,0,7969249,42458 East Latvia Way,Clairton
20369760756,3843739,Wyoming Black,LE225324474,20058601796,0,45046494,86749 East Congo Ct.,Lawndale
89010129944,55011127,Ruth Bird,AK297884592,74722614922,0,68559825,97431 East Turkmenistan Ct.,West Hollywood
69433875491,99593002,Carlos Vega,FO061936362,59130989958,0,56187043,73200 South Saint Kitts and Nevis Ln.,Tok
49966945826,81062229,September Everett,TB225936567,22753562896,1,36821016,74292 North Turkmenistan Way,Guayanilla
17094471694,64882372,Micah Hardy,BP317150545,25895033725,1,23613467,6146 South Korea, Republic of Ln.
40512576178,22375777,Illiana Lindsay,LO892118753,18674882034,0,41551330,36188 East Norway Ln.,Hope
71400296641,57857386,Adrienne Walker,OO491014302,9634169465,1,24037317,47307 West Bhutan Ct.,Commerce
27313835600,90027705,Maris Miller,LM882668385,73961013637,0,4173624,91802 West Jefferson City Way,Pullman
966328600,16596656,Davis Woodard,ZH028467703,44338204383,1,33910918,41453 East Janesville Ct.,Sioux City
70496237547,86520479,Allegra Maldonado,ZE903933761,11174277984,0,4850368,68410 East Benin St.,Santa Rosa
11197215169,59268397,Delilah Daniel,XK632061647,85532883567,1,48957866,26335 North Mexico Ln.,Yorba Linda
45424910814,96065082,Brian Mcgowan,TH762482997,96987539233,1,27843550,46391 North Australia Way,Fontana
85827133399,84478273,Zeus Bass,KP517453256,57507473561,1,11296259,13562 North Dominican Republic Blvd.,Minneapolis
47809179243,51274211,Zane Chase,VL755979472,63091947813,1,61399961,31831 South Micronesia Way,Ogdensburg
80319700249,50598715,Alana Hernandez,YN462219683,37720593089,0,63098152,77504 South Burkina Faso Ln.,Bakersfield
75717688604,83997701,Lilah Owen,RP377764903,22886911270,0,13352859,58483  Cuba Ave.,Spartanburg
15492594893,95491582,Barclay Mccarty,FI800160503,46427843909,1,78264090,12559 South Aguadilla Ave.,Shawnee
39460836392,88871233,Katelyn Walsh,IW319563607,95801410488,1,17419052,46000 South Tokelau Ln.,Brigham City
63710388950,43933009,Colt Leach,RF082154124,67752229490,1,97670790,70284 East Benin St.,Costa Mesa
48773984270,83398211,Quynn Chan,OJ350340668,76441849011,1,33835597,16071 East Myanmar Blvd.,Martinsburg
95431365847,89459315,Autumn Hull,SI091591648,41728519557,1,51590248,17126 West Guinea St.,Rancho Santa Margarita
1059628860,83211143,Cullen Shaw,FL639465294,67204916080,1,79622206,61744 South Guadeloupe Blvd.,East Rutherford
24464922276,36473891,Rana Wilson,UG238359814,86318100873,0,41650453,21917 North Mali St.,Tucson
74827672264,46791728,Gage William,CA745275432,74353451107,0,54541039,63060 North Maldives Ave.,Texarkana
13667180322,54114076,Lyle Gibson,NE944739331,16886147708,0,78408764,97830 North Des Moines Ln.,Council Bluffs
22987547610,72369267,Lance Wheeler,DE770171110,60187507732,0,19018971,25670 West Albania Ave.,Vergennes
94941789334,26467714,Linda Everett,GK859810908,45916016525,0,84173047,23888 North Iceland Ct.,Elkhart
43190696845,67172614,Ayanna James,QP102015576,88309562889,1,2064236,78656 North Chattanooga Ln.,Gardner
5279652642,23719240,Holmes Wallace,UA442204020,68985832355,1,85403933,23719 East Turkey Ct.,Oneonta
28056766618,18626086,Lilah Moreno,KJ985016989,54328164084,0,90541369,65699  Cedarburg St.,Enfield
79675795810,58475915,Abel Alford,AA668744012,41827914725,1,60807775,22911 East France Ave.,Sheboygan
65662002776,95361660,Maite Pittman,ME287652398,20471085285,0,20090964,79657 East Azerbaijan Ct.,Rock Springs
78603082597,34979964,Lisandra Walters,NC751885180,98603061513,0,19353752,18166 North Comoros Blvd.,West Bend
73260984748,84979837,Mason Dean,QQ934201749,92459620792,1,98491912,77571 North Bhutan Way,Jefferson City
91454169030,16982640,Isabelle Mckinney,SM273327480,61141617945,0,58595094,7776 South Aruba St.,Suffolk
40281910680,95883066,Anthony Fry,CC924212892,83639824427,0,61858784,56419  Bridgeport Ave.,Cape Coral
5412467973,23493140,Jerry Peters,XQ641620063,82691733550,1,69681822,12060  Lesotho St.,Gastonia
97318637538,61022324,Keefe Sanders,SM848157019,88557991679,1,75420428,97002 East Aurora St.,Clairton
3289733020,89422228,Rogan Wells,NS550918720,61590805675,1,20533038,50267 North Burkina Faso Ct.,Sandpoint
1912551180,49524114,Rhiannon Grant,HK677918354,93122441562,0,97165630,81959 South Afghanistan Ct.,Cohoes
32017500569,85238392,Aquila Cochran,DC774183515,44910478716,1,95237892,10283  Saudi Arabia Blvd.,Rock Springs
1506924721,73670319,Phoebe Mccall,KR335267797,96697126868,1,43695806,94832 South Bangladesh St.,Las Cruces
60958082425,51250556,Amity Fuentes,PU146605916,96257066586,0,57105352,27296 West Lithuania Ln.,Methuen
31089649963,73786982,Garth Ward,QD921749949,32176389743,1,89777102,75351 West Moultrie Ave.,Brownsville
19025178584,84027471,Sebastian Bruce,RM655259203,85269204801,0,60817431,11757 West Chino Hills Ct.,Stevens Point
26269214607,45053444,Remedios Fuller,PH813836086,52562278804,1,46649662,96356  Indonesia Ln.,Latrobe
16713930644,59543717,Maya Oneil,FQ581040813,89962454945,0,92726607,38130  Hawthorne Ct.,Orange
94505107600,9656671,Aimee Howard,WZ018555230,63206520826,1,83132645,52734 East Frankfort Ln.,Chelsea
48661455707,81158538,Baker Woodward,LU791146910,69112317417,0,13493151,76974 South Cayman Islands St.,San Fernando
63038168471,93826785,Juliet Estrada,JH202041853,76385982478,1,19757042,26701 North Cayman Islands St.,Centennial
3823516706,14124672,Arsenio Crosby,NQ948293326,45942809652,0,54250985,15976 West Knoxville Ave.,Northampton
48806417263,43680308,Kerry Lang,WI399761921,530205232,0,81653682,85580 West Hilo Blvd.,Oro Valley
42401218439,69852347,Brent Reeves,BV007781968,47208934279,1,71407706,91920 South Burkina Faso Way,Idaho Falls
25723818478,2433827,Urielle Mcdonald,EF887547660,72635729991,0,71656436,67243  Camden Blvd.,San Dimas
58616298054,64714397,Indira Underwood,ZY182833452,75116561528,0,50193768,19642 South Saint Kitts and Nevis Blvd.,Laramie
42556682614,3077078,Thomas Wheeler,FS123440033,99716662869,0,54061937,1834 East Ogdensburg Ct.,Uniontown
87406477892,66688551,Kelsey Tanner,QU639571070,20571296681,0,51487760,53954  Chad Ln.,Augusta
55345394496,16113327,Martena Snider,ES925120278,28061679165,1,55825737,16429 South New Caledonia St.,Kingsport
73238930220,20032641,Vivien Solis,RR071704392,90213484548,1,65804454,76824 East Sudan Ct.,Chester
39733895718,92339041,Dustin Schmidt,MC093547937,69701286064,1,10217819,83209 West Chile Ct.,Sheridan
5188961219,34038180,Ferris Trevino,ON738436903,5360546946,0,30647547,33553 East Armenia Ct.,Bay City
37109946232,53594673,Bianca Gonzalez,YL565153539,16389380402,1,33194454,43183  Norfolk Island Ave.,San Diego
7493879944,72331482,Hector Douglas,OQ102043926,22187722080,0,41231799,93195 North Angola St.,Gastonia
38937873487,21857197,Lyle Jackson,SH023429417,75318480388,1,67104310,13273 South Djibouti Ln.,Waycross
55478554637,62979364,Alma Martinez,JT516968788,12568181725,1,83927229,47802  Natchez Ct.,Natchez
57379576876,73942544,Hermione Burton,HK301515174,8997435982,0,56451891,33063 West Papua New Guinea St.,Berlin
38674930863,5194694,Hillary Hill,AO029169409,93028237039,1,52427185,90194 West Cocos (Keeling) Islands Ln.,Troy
70441716764,12611581,Aretha Simon,SC385676044,86462881389,1,79364478,23988 South Samoa Ct.,Tupelo
48704118975,4824744,Nasim Roman,TG559891767,56610676834,0,19021669,96479 East Bosnia and Herzegovina Way,Monongahela
30996803129,96986553,Blake Bruce,YR243193084,37315423935,0,82647160,87187 South Forrest City Ct.,Elmira
38503465056,1470722,Beau Clements,SY822147556,73536882724,1,50679193,8821  Bahamas Ave.,Saipan
34446431280,2950858,Norman Dodson,NL392372338,82529350588,1,40535469,40121  Ecuador St.,Danbury
56541020927,94048684,Montana Dale,WL642805557,7647663718,1,16369213,31627 East Erie Blvd.,Arcadia
1951433194,13050,Travis Hernandez,TT539496574,30446799531,1,52619451,50618  Brockton Way,Binghamton
61428133980,8627917,Pearl Burnett,UN468683820,17121083154,1,70771047,17671  Edmond Ave.,Laredo
73849702436,34229799,Isabelle Wyatt,BU165191453,65870544826,0,26322215,4501 West Egypt Way,Saint Albans
19685216620,49989753,Violet Pacheco,ZO275262444,50319879319,0,21614633,51513 North Benin Ln.,Bandon
69314024569,46126942,Shannon Dawson,PF430432903,65641969697,1,7944346,26845  Libyan Arab Jamahiriya St.,North Little Rock
44632269883,94671723,Kaye Best,GZ591748759,26073447176,0,51240986,67439 East Bhutan Ave.,Duluth
53667154580,29550086,Gil Briggs,WZ609677944,77085003700,1,17502834,3406 North Philippines Way,Wheaton
30908865324,35538803,Hollee Bonner,KE232051811,85001699143,0,38753552,2461  Switzerland Way,Sugar Land
53309695225,20979456,Jelani Rich,LK614580939,5802738452,0,424991,82385  Falkland Islands (Malvinas) Ct.,Jenks
13060076121,45606123,Mia Dickson,WD887129435,92478348868,1,32533709,50609 East Dover Way,Spartanburg
7720744221,85825497,Herrod Merrill,CX136026967,50212916714,0,7433577,86006  Antigua and Barbuda Ave.,Manhattan Beach
29649402669,77055165,Caryn Foreman,CB784635159,17601371844,1,44136573,62310 East Qatar St.,Aliso Viejo
36145867741,31526439,Deanna Villarreal,XU424871212,74762312180,1,77006957,34826 South Bowie Ln.,West Springfield
92331945936,79140248,Ina Mills,ON577943980,23431561502,0,50731074,68102 East Sao Tome and Principe St.,Sioux Falls
41513697940,756692,Geoffrey Christian,LL909248890,48075690729,1,5006695,14441 West Antarctica Blvd.,Beaver Falls
30256541644,45851574,Avram Saunders,ZM689401108,8088125051,0,98783632,50741 South Dominican Republic Blvd.,Fort Worth
9448398191,41674959,Duncan Castillo,VS350229658,77482606691,0,183794,93731 East Hungary Ave.,Downey
64627730813,16710455,Hasad Kramer,PP921827052,86388695802,1,89559269,45993  Greensboro Ct.,Monroe
61929035977,10724965,Melodie Warner,RL251339184,77367694643,1,38451870,95365 East Pakistan St.,Hawaiian Gardens
30705039728,37591562,Leslie Burke,QM318040181,79062396876,0,42007521,18514 South Slovakia Way,Medford
92317028259,88340687,Malik Ferrell,TK923359606,1519106764,1,32542160,47871  Dearborn Ave.,Moline
92401478768,95492793,Richard Mcmahon,YM267860272,33102295656,1,18648586,3598 West Nicaragua Ave.,Union City
53767130989,15306762,Garrison Holloway,EU672910449,55136000761,1,88714395,8605 West Armenia St.,Clemson
60907362223,46742392,Kennedy Arnold,SH581843065,85693913106,1,38787228,35417 East Boulder Ave.,Port St. Lucie
17330357920,87131754,Callum Vance,EE453042221,28875965947,1,97346067,17689 South Chad Ln.,Lowell
74944350105,33927638,Nathaniel Rollins,LN284454408,9658440970,0,31504838,16767 North Pittston Blvd.,Corvallis
48839123961,47353945,Henry Elliott,NV851138925,8366616741,1,39168036,68844 North Sweden Blvd.,Victoria
25731407940,14871008,Orlando Dunn,SD331274462,87636238526,1,23955147,16331 North Bermuda Ln.,Albuquerque
79127910766,50238362,Jasper Lambert,ZU441022758,39337935684,0,67899995,28942 East Belarus Blvd.,Sister Bay
94547078125,98673681,Porter Mejia,CI726642912,58821467058,0,19788373,13665 South Uzbekistan Ave.,Jefferson City
73941203020,87816204,Ciara Abbott,ZH342396898,91544138743,1,36688842,27344  Panama Ave.,Greensboro
36064700707,43995734,Oleg Brock,TI912578749,69253109120,0,49749446,71393 North Azusa Ln.,South Portland
58057844273,62556626,Hiroko Grant,YV168548016,90065408056,1,8711991,46094 West Hartford Ave.,Crown Point
80057181926,94606506,Larissa Bradley,UD717479304,47300463351,1,11024939,78324 East Australia Way,Liberal
43500369198,94754737,Adena Cline,FB227306912,39955678964,1,10216606,38336 East Marshall Islands Ave.,Westminster
90395676391,19844428,Elijah Carey,CS862420047,48274322620,1,45024412,56187 South Belgium Ln.,Irving
38744829523,83018533,Darrel Caldwell,CZ720706254,13743091607,1,83715568,55375 East Slovenia Ct.,Mandan
78588298480,91958920,Charity Cardenas,SE821202569,52080033661,0,21793337,85928  Egypt Blvd.,West Palm Beach
80366362825,77471959,Ivan Leblanc,AL018010222,5436358432,0,93267557,15056 East Appleton Ln.,Guayama
